region,year,yield_c_ha,sown_area_grain_kha,sown_area_total_kha,gross_harvest_kt,fert_mineral_kg_ha,fert_organic_t_ha,yield_lag_1,yield_lag_2,yield_lag_3,sown_area_lag_1,yield_roll_mean_3,yield_roll_mean_5,yield_lag1_vs_norm,grain_share_lag_1,sown_area_change_1,fert_mineral_lag_1,fert_organic_lag_1,t2m_season_mean,t2m_season_min,t2m_season_max,swvl1_season_mean,swvl1_season_min,swvl1_season_max,tp_season_sum,ssrd_season_sum,pev_season_sum,season_months_available,t2m_apr,swvl1_apr,tp_apr,ssrd_apr,pev_apr,t2m_may,swvl1_may,tp_may,ssrd_may,pev_may,t2m_jun,swvl1_jun,tp_jun,ssrd_jun,pev_jun,t2m_jul,swvl1_jul,tp_jul,ssrd_jul,pev_jul,t2m_aug,swvl1_aug,tp_aug,ssrd_aug,pev_aug,t2m_sep,swvl1_sep,tp_sep,ssrd_sep,pev_sep,water_balance_season_mm,aridity_index_season,n_months_above_15c,n_months_below_5c,gdd_base10_season
Краснодарский край,2015,56.1,2444.3,3636.3,13682.3,118.2,1.7,53.7,50.6,41.2,2404.7,48.5,49.02,4.68,0.6643735322558364,0.00855597030575006,116.6,1.6,19.749094265969802,9.129805344801696,25.25257633367238,0.2488564485628929,0.1729791584804918,0.3579703246348003,350.64800026013376,3765.917577027219,1584.4701450869177,6,9.129805344801696,0.3579703246348003,90.25100912325657,531.3229922130178,164.27102111853085,16.383826333672346,0.2768090784197023,64.031538099034,649.0272117278106,225.30855519708092,21.711177595691595,0.2758535170696191,112.96385462732006,664.8277797159764,243.67819964533024,23.66946768676036,0.2350187403210521,44.999230282860616,739.991492575148,294.16888194853027,25.25257633367238,0.1729791584804918,22.403805796969703,689.0754771266272,411.2565065012176,22.34771230122044,0.1745078724516919,15.99856233069282,491.672623668639,245.78698067622776,-1233.8221448267839,4.518691519448146,5,0,1816.2486778846187
Краснодарский край,2016,56.6,2470.3,3648.8,13945.8,127.1,1.5,56.1,53.7,50.6,2444.3,53.46666666666667,50.92,5.18,0.6721942633996095,0.016467750654967528,118.2,1.7,19.491267301721233,12.497685575767376,25.996985368897924,0.2703709017360469,0.1995371440458579,0.3411844106820913,434.9266288299513,3615.182502684024,1404.5730449700145,6,12.497685575767376,0.3172513882789386,43.07719145642495,547.1234822485208,180.9105388158877,15.583184922799605,0.3411844106820913,130.33354054177565,582.0574921822486,165.66537201140056,21.374227995562137,0.2938658945659209,78.369198306381,675.7091925443788,246.27241527540448,24.2470018375555,0.2219717714208117,44.61637674410657,728.785386,309.60791211509144,25.996985368897924,0.1995371440458579,55.67196168914057,642.9415996733728,309.1638459344587,17.24851810974485,0.2484148014226608,82.85836009212258,438.56535003550295,192.95296081777155,-969.6464161400631,3.22944826061496,5,0,1744.2552864390748
Краснодарский край,2017,57.4,2455.9,3658.2,14080.8,134.4,1.4,56.6,56.1,53.7,2470.3,55.46666666666667,51.64000000000001,4.959999999999994,0.6770171015128261,0.010636992185901972,127.1,1.5,19.48466699363214,9.882843053693648,26.22288363304364,0.2580551147460937,0.1747545231023483,0.3422253309622319,355.3902905591944,3789.182071775148,1524.2356533746747,6,9.882843053693648,0.3422253309622319,65.396904358475,552.0290857278106,151.60865570313834,15.32442157451925,0.3327491895686945,120.62316923980882,605.5820643550296,167.53355147394203,20.16734294101332,0.2954567632731601,73.69759627349245,683.8898292071005,217.44486072359703,24.432151442307717,0.2065453343137481,40.32568424229218,748.951755687574,307.42146353397146,26.22288363304364,0.1747545231023483,33.89343454884145,680.1049202532545,404.3417354483576,20.878359317215256,0.1965995472563794,21.453501896284514,518.6244165443787,275.8853864916683,-1168.8453628154803,4.288906292224085,5,0,1746.734223892846
Краснодарский край,2018,52.9,2424.697,3686.897,12726.1642,133.5,1.6,57.4,56.6,56.1,2455.9,56.699999999999996,54.879999999999995,2.520000000000003,0.6713410967142311,-0.005829251507914024,134.4,1.4,20.815455209103817,12.437278684356556,25.79128779123522,0.21983365692800785,0.1623342841334596,0.3012968706661427,220.40536816808776,3883.131265704142,1696.2781049090731,6,12.437278684356556,0.3012968706661427,26.265669980543784,636.0051205207101,203.34487108612907,18.796439880732294,0.2441570575420673,53.087200913798696,654.4343169136095,242.29428566242817,23.30756951507027,0.1793671557183802,27.01266618726566,743.0810269349113,318.298086083147,25.79128779123522,0.1995138676208857,43.04431969321956,712.440197671006,302.21810849636967,25.192931767751475,0.1623342841334596,14.817182975362682,688.521537356213,412.3822647527125,19.367223615477087,0.2323327058871117,56.17832841789736,448.6490663076923,217.74048882828663,-1475.8727367409854,7.696174185809487,5,0,1986.562597078406
Краснодарский край,2019,56.5,2464.312,3708.521,13881.0742,141.7,1.7,52.9,57.4,56.6,2424.697,55.63333333333333,55.339999999999996,-2.4399999999999977,0.657652492054972,-0.012705321877926612,133.5,1.6,19.649896252272885,10.600031348234095,24.82669944988908,0.2411533935065335,0.1887366661658653,0.3233706863674186,307.04724206000196,3772.1602442556214,1582.988049275071,6,10.600031348234095,0.3233706863674186,42.74914744062095,535.893159408284,159.4359066183045,18.079707724667173,0.2840997820069804,75.74892250170721,667.9187298579882,218.7429164641002,24.82669944988908,0.1887366661658653,26.570706703605754,748.6393591242604,351.3826906857406,22.45600354798449,0.2419286423180935,82.55924803188303,678.3501066650888,250.8590601164209,23.771798724112443,0.1978040887053901,36.56079281118392,664.8439867502959,342.4720280004676,18.165136718750038,0.210980495475453,42.858424571001095,476.5149024497041,260.09544739003724,-1275.940807215069,5.155519517630872,5,0,1771.2888354058837
Краснодарский край,2020,48.1,2532.4,3727.2,12105.0,158.6,1.6,56.5,52.9,57.4,2464.312,55.6,55.9,0.6000000000000014,0.6644999448567231,0.016338123897542634,141.7,1.7,19.59289604352543,9.442196203830008,25.40808697762577,0.21464248145590634,0.1788135235126202,0.2546019243770802,267.7475862195729,3909.863600468639,1651.1963345507193,6,9.442196203830008,0.2313383384569156,19.264912655709324,623.0083848994083,208.10892596047307,15.633321005917196,0.2497675788473095,78.48984658657491,647.6202565869824,221.635965306378,22.123676439996306,0.2546019243770802,72.13351571554946,717.2503912189349,260.6085153550086,25.40808697762577,0.1942902514215052,48.94513346502122,728.3592390887574,334.8177471633494,23.576039258968198,0.1788135235126202,22.34763407970561,683.8535076094674,350.0126088952877,21.374056374815098,0.1790432721200074,26.56654371701239,509.7718210650887,276.0125718702226,-1383.4487483311464,6.166988684621103,5,0,1778.0728489621883
Краснодарский край,2021,57.5,2587.70464,3770.99947,14798.6814,154.0,1.6,48.1,56.5,52.9,2532.4,52.5,54.3,-6.199999999999996,0.6794376475638549,0.02762961832754951,158.6,1.6,18.95507133529033,10.047330055011116,25.50638261603183,0.2990196513941537,0.2213924972263313,0.3795236982537444,560.7142958828639,3529.3336964591717,1269.9750107509146,6,10.047330055011116,0.3795236982537444,103.92779102631616,432.6231882603551,116.82215509330028,16.824773483727824,0.3252084404759153,85.36041833394201,667.7184162224853,200.13256256396957,20.605027274408314,0.3102454913438424,102.67378422624525,659.8946635739645,206.80984378566404,25.50638261603183,0.2213924972263313,52.78545422424403,761.761494537278,333.86953988900547,24.55452310234841,0.2777209039270525,133.44618940929823,587.6984852142012,236.11837440341185,16.192391480214496,0.2800268771380362,82.52065866281825,419.6374486508876,176.2225350155633,-709.2607148680507,2.2649235449780987,5,0,1648.7985195543677
Краснодарский край,2022,63.60908636442902,2440.07944,3756.40345,15461.329953484874,137.97865483574526,1.546474656280974,57.5,48.1,56.5,2587.70464,54.03333333333333,54.48,3.020000000000003,0.6862118811170238,0.02183882483020061,154.0,1.6,19.26049663235217,11.945202311679452,25.98818677191201,0.24915720019820173,0.1944839928982525,0.3355441843969582,313.5503448042385,3533.4440802982253,1410.0544528936493,6,11.945202311679452,0.3355441843969582,59.15058760617215,520.4607559526627,163.3537646228745,14.083248486039224,0.2964916703263683,59.57291809092524,632.0641512828403,205.8320989093837,22.18123179779957,0.2139194827107988,63.66728988514674,704.4980591005918,289.0866584855424,22.899792263775907,0.2223712266549556,51.98521876346717,734.4525651171599,287.40870228709554,25.98818677191201,0.1944839928982525,37.2622457355641,660.0938622532544,347.0741432711217,18.46531816290684,0.2321326442018768,41.91208472296309,281.874686591716,117.29908531763144,-1096.504108089411,4.497059168517262,4,0,1699.8606213451171
Краснодарский край,2023,55.80320362593139,2518.27761,3772.40365,13986.8804502284,139.6,1.5,63.60908636442902,57.5,48.1,2440.07944,56.40302878814301,55.7218172728858,7.887269091543217,0.6495786388440251,-0.057048705527691146,137.97865483574526,1.546474656280974,19.30232034115163,11.186480929583524,26.124319295488192,0.27133207603319154,0.1654206766884708,0.3698758999976886,223.3019814688585,2305.4885723195266,821.5271638959823,6,11.186480929583524,0.3698758999976886,58.514239959840346,282.2917129704142,78.4202425261221,15.28346200073969,0.3433213092871671,56.8857141686383,373.2083593822485,103.1304057974082,20.160216924001475,0.3202931240465514,48.03165161469676,439.85064944378695,131.03626068879868,23.207665437777397,0.2470896523379715,40.18295796587374,453.4447178627219,156.90118443419243,26.124319295488192,0.1654206766884708,6.119131865463348,439.407299843787,203.07494084069717,19.85177745931952,0.1819917938412999,13.568285894345978,317.2858328165681,148.96412960876373,-598.2251824271239,3.6789963012959284,5,0,1709.0331081412992
Краснодарский край,2024,55.93912829986826,2436.1,3755.3,13507.038626255244,144.0,1.7,55.80320362593139,63.60908636442902,57.5,2518.27761,58.97076333012014,56.302457998072086,-0.49925437214069746,0.6675525324550039,0.03204738694900855,139.6,1.5,21.553653808834554,15.501273287259664,27.222541547244877,0.19580526558840294,0.165898646969767,0.2378608297314164,170.32051191953,3947.3622870745567,1882.840439245193,6,16.142012881668393,0.2378608297314164,16.182371978503348,601.3133573254438,230.0628164022632,15.501273287259664,0.2305172350279678,59.96906632149713,673.1313419242605,259.3565438890599,23.75285485623152,0.178725203113443,14.643935157404938,757.0662266982249,299.2882235692098,27.222541547244877,0.170828535994129,29.81729916651312,770.6981766650888,427.41712005533407,25.237717270710107,0.165898646969767,22.017639255732885,669.2684577514792,347.3143281227738,21.465523009892763,0.1910011426936945,27.69020003987856,475.8847267100592,319.4014072065523,-1712.519927325663,11.054689878661026,6,0,2117.619217695434
Краснодарский край,2025,48.43465585338013,2459.63633,,,,,55.93912829986826,55.80320362593139,63.60908636442902,2436.1,58.45047276340956,56.190283658045736,-0.2511553581774777,0.6487098234495247,-0.03263246660085273,144.0,1.7,19.276773179635523,10.50403254582335,26.32796175804367,0.2399034639317138,0.1677770490477071,0.3317365838225776,319.37996550516874,3788.2106064213017,1531.7273823996268,6,10.50403254582335,0.3317365838225776,70.15077060380588,515.4469413017753,149.6710579335337,16.03228001340608,0.2810203777967825,77.59337385471623,635.465189824852,212.8289852357475,20.254318833210107,0.2520211665588018,64.15863822285947,712.8184475502958,252.2988225934068,26.32796175804367,0.1827864246255547,22.18311193613363,784.7539843976331,343.59945660159434,24.53950195312501,0.1677770490477071,21.99791423124316,684.3390651218936,339.3687996462252,18.00254397420491,0.2240791817388591,63.296156656410346,455.386978224852,233.9602603891192,-1212.347416894458,4.79594072213286,5,0,1706.7189160589687
Красноярский край,2000,18.6,1083.0,1924.0,1747.509,16.6,0.6,,,,,,,,,,,,3.242877506993248,-10.408289813672184,11.693946813530944,0.3470568191185002,0.3049344465977715,0.3723658947057787,347.2175655163153,2751.7777234469063,918.4649940482593,6,-10.408289813672184,0.3491351878488568,41.109003357886046,417.8513016740251,79.91958540285246,-1.960827684095932,0.3693989374325388,37.93584937388943,637.3552140614,144.44110112930565,7.989689487737962,0.3723658947057787,71.71593031197875,572.6686321399676,219.44509843132525,10.932864963888676,0.3399190277789587,74.23128457306855,517.7795994938908,201.77972821530756,11.693946813530944,0.3049344465977715,55.86576871801833,413.09642593675176,177.22385199075558,1.209881274570023,0.3465874203470969,66.35972918147417,193.02655014087108,95.65562887871282,-571.247428531944,2.645214658660758,0,3,81.43116510000823
Красноярский край,2001,19.1,1088.14,1883.71,2073.73,14.9,0.8,18.6,,,1083.0,,,,0.5628898128898129,,16.6,0.6,3.601000250383237,-15.119537123146984,12.7401514031842,0.34429814539699155,0.3341384199284125,0.3590757852266791,363.8303490747246,2773.0698857869274,935.6735608296002,6,-15.119537123146984,0.3367733850315992,34.04391920708034,446.0040022572233,74.23287646666242,-0.9381215782109962,0.3590757852266791,48.28722265920169,606.6151978082428,145.3836858093544,10.968751299489725,0.3503621245888559,71.53925809420082,620.1410798500934,218.13564805145376,12.7401514031842,0.3371071018330465,91.57374469735927,511.6469799014313,215.36155728982857,11.560061036309378,0.3341384199284125,61.700797072093664,399.8173013476805,184.33834944024943,2.394696464674098,0.348332055773356,56.68540734478886,188.845324622256,98.2214437720516,-571.8432117548756,2.571730377108889,0,3,162.36912460899265
Красноярский край,2002,16.5,1078.4,1829.42,1738.419,17.9,0.8,19.1,18.6,,1088.14,,,,0.577657919743485,0.004746075715604814,14.9,0.8,2.8481382752937634,-13.26393575294088,13.067047142077229,0.3532411540183971,0.328785087939055,0.3694718131358676,370.06586937903813,2770.549407850792,942.1079421149823,6,-13.26393575294088,0.338016873094182,28.069787586841592,449.2939419968376,74.97538325826835,-2.497665410224215,0.3694718131358676,50.98670737734587,634.0276532563814,152.77553541502,9.981414139787546,0.3567659617092124,55.582044643093504,646.8538484038031,228.677091586736,13.067047142077229,0.328785087939055,80.57089267184725,495.7970507746679,217.23405140296737,10.458936196619844,0.358774143623753,81.25424719462022,343.6035265301764,166.47810712883572,-0.6569666635569433,0.367633044608313,73.60218990528972,200.9733868889254,101.96777332315484,-572.0420727359442,2.5457844672242196,0,3,109.30548349960924
Красноярский край,2003,18.8,961.32,1656.2,1741.434,15.4,0.8,16.5,19.1,18.6,1078.4,18.066666666666666,,,0.5894764460867379,-0.008951054092304345,17.9,0.8,3.8284887604610844,-11.386334987804617,11.148413115516972,0.3454250012925544,0.3256649837740261,0.3734214650014735,332.9920275798931,2767.8680680880957,1007.4922522208242,6,-11.386334987804617,0.3352619897076405,41.025325127869145,421.4825080859191,78.08077037117185,-1.573648006301994,0.3734214650014735,44.85909181533492,625.4709708820667,160.05155923413818,9.892931449832645,0.3444363421932795,48.31891554820452,671.4897164104565,253.96340004283525,11.148413115516972,0.3278293093780762,80.0481306189722,484.803912622256,232.94848745228765,11.141748387790528,0.3256649837740261,56.40982296230512,378.96033566125226,182.78395711646144,3.7478226037329705,0.3659359177008305,62.330741507207165,185.66062442614532,99.6640780039298,-674.500224640931,3.025574694814883,0,3,70.9950066025325
Красноярский край,2004,20.8,961.06,1603.53,1987.122,20.0,0.7,18.8,16.5,19.1,961.32,18.133333333333336,,,0.5804371452723102,-0.10856824925816022,15.4,0.8,2.6652766800974064,-11.399130103006314,11.750093106030704,0.3574059490025227,0.3190207918201856,0.3830998930267297,316.1420281079031,2752.9063233063225,893.3734408759101,6,-11.399130103006314,0.3564722156843875,28.972511568593337,438.21745560465735,80.3878942617859,-2.2921997087859154,0.3830998930267297,40.04895187082347,616.3441034381995,141.18440812227382,7.702287692460857,0.3743016439818145,52.93927009336809,646.2001389399758,201.62583244003076,11.750093106030704,0.3190207918201856,56.28579405722871,535.491574113929,216.37481508026585,7.801415960476902,0.3421234322624348,78.12965375107908,334.4221670460603,166.48573301893038,2.429193133408205,0.3694177172395839,59.7658467668104,182.23088416350083,87.31475795262338,-577.231412768007,2.825861041705568,0,3,54.25288628695182
Красноярский край,2005,16.2,999.9,1608.0,1590.5,21.4,0.7,20.8,18.8,16.5,961.06,18.7,18.76,2.039999999999999,0.5993402056712378,-0.00027046144884124157,20.0,0.7,4.279407411484954,-10.482308111620227,13.429769786976747,0.35223976181889555,0.3290832642987785,0.3716884523499787,344.65426587653076,2696.827537041296,954.656383419124,6,-10.482308111620227,0.3512405106293645,38.67663995311556,415.5120845374458,83.28940910538024,-0.0511582814954181,0.3716884523499787,38.80861303602678,605.9979034015648,165.99607651754775,9.274509725396967,0.3637148797993083,64.91940939476325,588.5943296309835,210.8328450396729,13.429769786976747,0.3290832642987785,70.91776588360791,550.6825734550795,227.4595380712516,8.763933057389636,0.3385473686456557,67.08025174108788,340.3065310134505,167.09242191627817,4.741698292262015,0.3591640951902878,64.25158586792935,195.73411500277223,99.9860927689934,-610.0021175425933,2.7698957417260606,0,3,106.32286339627916
Красноярский край,2006,15.9,939.56,1477.12,1478.952,21.7,0.7,16.2,20.8,18.8,999.9,18.599999999999998,18.28,-2.080000000000002,0.6218283582089552,0.040413709862027414,21.4,0.7,3.2698794854884543,-13.90377077525318,15.190665983057556,0.34070943270772064,0.284374568967488,0.3681439735523364,323.42710121615903,2821.920872549726,1026.7986629116872,6,-13.90377077525318,0.3428235545864286,20.16695566934206,452.0556652450869,66.19832778283845,-2.361436008715202,0.3681439735523364,52.19789118261541,616.4707606227078,147.3946568839388,9.049604044685791,0.3573496554336878,47.482741104230456,618.6978457925541,236.89013122985952,15.190665983057556,0.284374568967488,55.84078415266269,572.1910889702446,283.0775243191513,8.553553360336025,0.3274406133707704,70.92954475357627,358.1387995760725,169.86336069828403,3.090660308819736,0.3641242303356125,76.80918435373215,204.36671234306016,123.37466199761516,-703.3715616955282,3.1747452796957707,1,3,160.91064547478425
Красноярский край,2007,19.7,921.2,1434.51,1811.375,18.7,0.7,15.9,16.2,20.8,939.56,17.633333333333336,17.64,-1.7400000000000002,0.6360756065857885,-0.06034603460346033,21.7,0.7,4.3612196482338375,-4.234446299219769,12.79924938226111,0.3656391325771881,0.3223347048848861,0.3826365014288972,405.49313093202403,2663.0858209879048,932.3363383718959,6,-4.234446299219769,0.364733023337692,41.88213661177686,403.886677873791,99.26070093883368,-2.8979583723313453,0.3792007821985472,63.31450653442753,602.2153704386308,141.28415077284583,7.8138468930003455,0.3826365014288972,60.92713018538238,588.0978898589235,183.65582118796277,12.79924938226111,0.3223347048848861,79.7515276591026,541.7508568531943,248.1896233924444,9.348535737811744,0.370513655628872,100.3385469784838,333.3027845696449,158.9434145849892,3.338090547880938,0.3744161279842339,59.27928296285088,193.83224139372035,101.00262749482002,-526.8432074398718,2.299265430782823,0,3,86.7767308500944
Красноярский край,2008,22.4,970.76,1474.58,2158.78,24.4,0.6,19.7,15.9,16.2,921.2,17.266666666666666,18.28,1.4199999999999982,0.642170497242961,-0.019541061773596047,18.7,0.7,3.3010426638967747,-12.32362877935674,11.399395343230536,0.35731677677544044,0.3457307595233544,0.3795862720960375,354.3446492956954,2726.431430892293,873.5041369061698,6,-12.32362877935674,0.3457307595233544,34.343010623228025,444.6225726697743,81.13143096760214,-0.7151391723389224,0.3780623468737887,39.53845905133554,628.0520050760006,159.27883680669433,8.009225956753312,0.3795862720960375,75.57336302164519,610.1194723707825,200.85518625731544,11.399395343230536,0.3457763463189587,73.7654893823823,492.3315683322587,186.44279608162216,9.710521784621337,0.3475950096050939,82.59627330315372,344.23490249317206,149.56787393027355,3.725880850471128,0.3471499262354096,48.528053913950565,207.07090995030487,96.2280128626622,-519.1594876104745,2.4651257995354787,0,3,43.381255640146605
Красноярский край,2009,23.5,1015.49,1491.08,2379.085,32.5,0.8,22.4,19.7,15.9,970.76,19.333333333333332,19.0,3.3999999999999986,0.658329829510776,0.053799392097264365,24.4,0.6,4.1912673249041745,-8.416845701244938,13.980171472679617,0.3385115407131427,0.2886637028040581,0.3749270650751353,325.4301260319352,2823.6976889726266,978.8049310872652,6,-8.416845701244938,0.350407013886371,40.806931520653706,434.5538114779145,94.7378005131776,-2.9791075435617813,0.3589991315653709,46.59698683069465,617.9122254651415,144.38754928957317,7.870137934214085,0.3749270650751353,66.3201608152231,597.3215479766722,183.0550105133632,13.980171472679617,0.2886637028040581,46.6307834112306,597.899633390065,264.3155277951615,10.49006203819988,0.2963318091059455,58.887643675216445,392.1683530720168,191.8484741547214,4.203185749138186,0.3617405218419753,66.18761977891666,183.84211759081668,100.46056882126838,-653.3748050553301,3.0077268599011417,0,3,138.57723883726442
Красноярский край,2010,21.3,978.2,1446.4,2072.2,28.8,0.9,23.5,22.4,19.7,1015.49,21.866666666666664,19.54,3.960000000000001,0.6810432706494621,0.04607730025959045,32.5,0.8,3.146990964436403,-9.645470814017756,11.54244398176644,0.3674302687638659,0.3519221050728468,0.3807894381262217,393.6776416211054,2589.697604247038,938.3938415766431,6,-9.645470814017756,0.3519221050728468,27.716209272170257,450.048789267922,84.24529208587049,-0.98598530337307,0.3782043193824423,46.544903580603126,583.5717862478181,162.5325582202564,7.975263663051351,0.3807894381262217,82.72233488089283,541.0975256282727,213.66833083128557,11.54244398176644,0.3546872149846082,85.30413809258931,492.1822519792185,219.12236265256905,8.83016691945221,0.3661191438060425,87.55788798973826,327.0727615486786,156.55536543682942,1.165527339739242,0.3728593912110338,63.83216780511162,195.72448957512785,102.26993234983216,-544.7161999555377,2.383660493678224,0,3,47.81576343475962
Красноярский край,2011,23.7,999.2,1451.1,2361.1,29.4,1.0,21.3,23.5,22.4,978.2,22.400000000000002,20.56,0.740000000000002,0.676299778761062,-0.03672118878570929,28.8,0.9,5.432731205835249,-6.272310445487733,11.42952857922785,0.3582302865657551,0.333724073475875,0.37254622271583,363.5144385323782,2643.7198661722077,1052.3785573881917,6,-6.272310445487733,0.3601816900677756,35.90667609315816,403.78581009056,101.1251922384176,1.8308317849084688,0.3719819198142459,40.04164290510449,616.9935345085734,205.6614512847964,10.92707250859752,0.333724073475875,62.04980444914881,601.4027291907098,266.58585059195303,11.42952857922785,0.343611481140915,95.16961235999553,468.1467445993387,218.46132043561744,9.974561251767966,0.37254622271583,92.91882084961404,337.8762586802062,156.70507875401705,4.7067035559974215,0.3673363321798891,37.42788187535719,215.5147891028195,103.83966408339012,-688.8641188558134,2.895011712978923,0,3,72.12756121398894
Красноярский край,2012,18.1,1003.5,1466.9,1788.7,27.6,1.0,23.7,21.3,23.5,999.2,22.833333333333332,22.119999999999997,1.5800000000000018,0.6885810764247813,0.0214680024534859,29.4,1.0,5.097355238223884,-9.521397813105692,15.069970221832534,0.33501449131555844,0.2842242603226408,0.3759999922943068,306.497054497224,2774.6983860927367,1105.916760955968,6,-9.521397813105692,0.3590755922083399,35.41060581869785,430.862669115962,89.94928187394183,-0.803769192941445,0.3759999922943068,55.49545013417592,582.5986274044808,160.00564537430935,10.892551910602831,0.3415295715476168,42.614330780657525,624.7171539692383,261.7548837014521,15.069970221832534,0.2842242603226408,58.108034164666726,568.618078258825,297.4646732187857,9.367682229566585,0.3052206385866862,60.06629202209616,367.36161567205374,195.43876389344595,5.5790940733884895,0.34403689293376,54.80234157692979,200.5402416721769,101.30351289403286,-799.4197064587439,3.6082459675513276,1,2,183.9456341948935
Красноярский край,2013,21.5,1035.9,1493.1,2218.2,30.2,1.1,18.1,23.7,21.3,1003.5,21.033333333333335,21.8,-3.6999999999999993,0.6840957120458109,0.004303442754203246,27.6,1.0,4.668597709303337,-8.8550133805075,14.39702522842947,0.32481724111823856,0.2553042711769895,0.3818104274317423,299.80776613338384,2824.6525851931738,1051.0510758595485,6,-8.8550133805075,0.3470505669119079,32.13472741660648,434.4491234281373,85.89196021800745,0.5526066931179798,0.3818104274317423,52.84183291123447,578.7897789523379,163.18170938676863,8.999391892965093,0.341876316460275,59.56883135944885,607.6995559981107,227.87626708259128,14.39702522842947,0.2654700911891831,35.22002172146652,621.2933548774668,285.17963456343654,11.339025388338882,0.2553042711769895,58.28675768727392,396.3187448978787,201.5520409849641,1.5785504334760958,0.3573917735393335,61.7555950373536,186.10202703924267,87.36946362378058,-751.2433097261646,3.5057499991242325,0,3,177.81756911981893
Красноярский край,2014,21.3,1042.4,1495.9,2212.6,28.6,1.2,21.5,18.1,23.7,1035.9,21.099999999999998,21.619999999999997,-0.11999999999999744,0.6937914406268838,0.03228699551569525,30.2,1.1,4.038074797908233,-6.6598923042520255,13.266225879626234,0.3568672183674761,0.3171009969512527,0.3799926230145481,396.38140881832146,2647.5991464882027,984.8436169289739,6,-6.6598923042520255,0.3467794820547892,48.98931451176517,408.3127164367415,106.14641607226926,-1.3335057085699873,0.3664433973820657,60.46209963766829,586.4369808605047,146.91482672223145,9.037408388984147,0.3670603510491213,56.71024190553116,607.7192407676038,224.7032060563463,13.266225879626234,0.3171009969512527,72.0568852484308,520.5254991652052,246.1233327953304,8.310488283656468,0.3638264597530793,92.5252752327381,328.1192015566462,164.2346656278171,1.6077242480045584,0.3799926230145481,65.63759228218791,196.48550770150115,96.72116965497938,-588.4622081106525,2.484585792923426,0,3,101.25300226841324
Красноярский край,2015,22.0,1045.9,1508.0,2258.4,26.5,0.9,21.3,21.5,18.1,1042.4,20.3,21.18,0.120000000000001,0.696838023932081,0.006274736943720383,28.6,1.2,4.670082434986729,-6.961816061449042,13.386744094059964,0.36059128213812164,0.3406041187997897,0.3852638717617839,368.7353358044252,2653.858085664784,1009.952907941451,6,-6.961816061449042,0.3570275253727369,32.51304079179292,412.1826260652607,84.9610923488206,-0.4106954369541995,0.3852638717617839,37.240154170442096,618.6473722758691,158.4308258811222,10.17889789055124,0.3570873500909282,65.53846662416998,570.2248352128468,258.67067020393574,13.386744094059964,0.3406041187997897,81.21431620953632,509.166727170298,241.94965777120387,9.098159783208246,0.3541116086032074,90.85279013826104,336.70985475548804,161.40498096042973,2.729204340504168,0.3694532182002837,61.37656787022279,206.9266701850217,104.53568077593889,-641.2175721370259,2.738964264811126,0,3,110.3560036323961
Красноярский край,2016,22.5,1056.1,1527.7,2357.5,32.4,0.8,22.0,21.3,21.5,1045.9,21.599999999999998,21.32,0.6799999999999997,0.6935676392572945,0.003357636224098126,26.5,0.9,5.180658222139006,-7.429163285315383,14.38952964950198,0.32295563401948796,0.231482647134922,0.3654342179161607,271.8341354424203,2927.45034700154,1142.1606676799104,6,-7.429163285315383,0.3500888739155678,25.62325214254731,440.17759597305786,93.6749591697613,-2.906811867862416,0.3654342179161607,43.0952158219189,619.5328549543093,155.0804075097462,10.859011920973105,0.3391008910343192,39.141361299132726,684.9376574955336,290.0773292625761,14.38952964950198,0.231482647134922,43.92306168846862,603.078212422367,297.4067035664912,9.873906910573965,0.3180756352213488,77.97789529970119,352.7007263037148,177.7148218751064,6.297476004962789,0.3335515388946091,42.07334919065153,227.02329985255764,128.20644629622913,-870.32653223749,4.201682271510901,0,2,161.84577676375454
Красноярский край,2017,20.4,1048.3,1508.8,1922.9,36.2,0.8,22.5,22.0,21.3,1056.1,21.933333333333334,21.080000000000002,1.4199999999999982,0.6913006480329907,0.00975236638301924,32.4,0.8,3.3537807724124966,-9.6720059694606,12.259836872330482,0.3560241073684749,0.3200108417899764,0.3755293562419263,365.0470744531097,2744.4437876433867,968.6876828085447,6,-9.6720059694606,0.3527937245045334,38.63353717207211,425.740991137031,91.07053464087215,-2.8589497319682096,0.3686445763285557,44.46291769659403,630.5749674499867,154.6485449600191,9.771879181228485,0.3661552861767104,67.05274739742318,623.1201668172578,238.6672197144524,12.259836872330482,0.3200108417899764,64.52488126082325,557.0743299215147,230.28031589320412,9.08441036998397,0.3530108591691472,88.5250624639277,335.18325375053905,174.91512340585203,1.5375139123608506,0.3755293562419263,61.84792846226946,172.7500785670575,79.1059441941449,-603.640608355435,2.6535966197230065,0,3,70.05494304224493
