region,year,period,sensor,ndvi,evi,n_pixels,n_parts
Орловская область,2017,29,viirs,0.5950764950961516,0.3690968781832835,99411,1
Орловская область,2017,30,viirs,0.5844921846481858,0.35658263929967654,98729,1
Орловская область,2017,31,viirs,0.5261542875810843,0.27461008706889045,57164,1
Орловская область,2017,32,viirs,0.5490262995778988,0.2989707126102641,85795,1
Орловская область,2017,33,viirs,0.5622666649639748,0.3055914949935464,102691,1
Орловская область,2017,34,viirs,0.5472614493577637,0.2912754953891492,102349,1
Орловская область,2017,35,viirs,0.43240281331595015,0.2188213173886836,6859,1
Орловская область,2018,13,viirs,0.34499953247240595,0.12636876061634741,103024,1
Орловская область,2018,14,viirs,0.38345574939529803,0.1799596024805107,38959,1
Орловская область,2018,15,viirs,0.49243077617727005,0.2663944989700036,93658,1
Орловская область,2018,16,viirs,0.5862137987044611,0.32466495503087595,102935,1
Орловская область,2018,17,viirs,0.6019381588478253,0.3424015183069874,102648,1
