region,year,month,t2m_c,swvl1_m3m3,ssrd_mj_m2,tp_mm,pev_mm
Приморский край,2003,8,17.731870590561414,0.34718068576970074,512.3665285045528,116.19521634569406,341.83322504186737
Приморский край,2003,9,13.168013759749954,0.3398183895166251,433.99153250133907,71.24623241841824,352.60767007997856
Приморский край,2004,4,2.378651249236327,0.3747139079211929,581.363966352437,35.37124977515682,441.41573076204753
Приморский край,2004,5,9.946923958891318,0.3852376748868087,555.3098234204607,135.82061740520385,414.91462074391785
Приморский край,2004,6,16.482737570927668,0.3276796509508277,676.3443611569362,82.16977004714043,467.0818337205903
Приморский край,2004,7,18.34763679197914,0.3679221694202556,495.03592723085166,130.06264361716012,300.70583824413507
Приморский край,2004,8,18.148464333238508,0.33302104441188657,543.3629611633637,79.27994898844153,380.96380565788377
Приморский край,2004,9,14.01605210878921,0.35972961360398115,440.89647951258706,99.45379009686837,340.04784116833747
Приморский край,2005,4,2.5784399767131845,0.38645874579194145,521.0447869844671,95.98940233517902,350.3017323455775
Приморский край,2005,5,7.390328709786786,0.3900019641093666,555.9360507509373,117.9436506433128,350.7594989705482
Приморский край,2005,6,16.86547095733465,0.32406298285444984,625.0718503481522,56.85663608434831,384.6326298776258
Приморский край,2005,7,18.066989101416084,0.3362388917323288,468.4114198564542,119.65959267960149,300.5554242629256
Приморский край,2005,8,19.452375212364473,0.35398558262649804,501.7659456711301,124.16806379402973,335.34831749639477
Приморский край,2005,9,14.026073904910959,0.3305250922817563,450.01421207820033,50.419432381982354,365.2715710119953
Приморский край,2006,4,0.6704801423574054,0.37702556134036475,488.6360491590787,109.89557834213424,309.08184284648604
Приморский край,2006,5,10.60841951702264,0.3731217468621326,637.9051425549009,60.10547677221113,473.879771591446
Приморский край,2006,6,13.772219699886193,0.38290306381446254,479.6195801392609,135.2710705564767,261.77037629011033
Приморский край,2006,7,18.93376978755191,0.34938867422879283,568.8509422206749,122.52790009491663,330.7912382264793
Приморский край,2006,8,20.458330700572446,0.37336011742549463,507.1887278843064,134.05639210109305,306.6465980510502
Приморский край,2006,9,13.952337943977682,0.34879447230056576,462.3462236368506,65.37936552790362,355.5303185890879
Приморский край,2007,4,1.902767556940887,0.3940134482646793,568.8458511194428,47.19091628359637,357.4059619485981
Приморский край,2007,5,8.957288885704031,0.3816743757741363,553.1461983288699,106.85812046074962,369.60530386021514
Приморский край,2007,6,16.650301599323825,0.32746555387622606,647.3959898660953,66.4827487634492,416.96273644435325
Приморский край,2007,7,17.8079175837741,0.3050258005118715,605.8269751408677,89.72775497439856,401.1994273859228
Приморский край,2007,8,19.530805028538452,0.3538375633824108,508.568048758436,102.62256049392441,353.1797791012609
Приморский край,2007,9,13.82144666200793,0.3560542559713109,385.5663148955544,131.41553249882548,314.2946808093617
Приморский край,2008,4,6.596883022510667,0.3658353686013449,572.8204615532941,40.17857133554784,468.9674291123218
Приморский край,2008,5,8.799200573488577,0.3800416853444488,536.3441981296196,131.28442515932866,352.7804955552782
Приморский край,2008,6,15.777016075882102,0.35420540072538664,675.5135676379218,79.0125509997382,409.9145444657756
Приморский край,2008,7,19.622052554440643,0.35691070147996035,526.8489603288698,142.0811303507389,307.85878021000667
Приморский край,2008,8,18.212556151036097,0.36020395190050464,495.6220685891805,107.48480147286556,332.1235208993106
Приморский край,2008,9,13.387985378238852,0.326673061246213,460.31917868773434,42.34146743368838,415.5754845092561
Приморский край,2009,4,3.4145093708416425,0.38900551696352353,597.3592097482592,40.20264720103749,459.22000781220424
Приморский край,2009,5,11.728712846687529,0.34257315261260546,662.1575479614355,57.08894634456112,554.6606073787523
Приморский край,2009,6,13.398420265005711,0.3732850085494987,461.5493648098554,168.2680843265285,259.5781374485274
Приморский край,2009,7,16.850933017332295,0.38490346082085647,466.02835129405463,139.4063850897691,245.40794742142512
Приморский край,2009,8,18.197900259858727,0.34825154709573347,512.9945650594536,107.78286850095358,343.71615496943457
Приморский край,2009,9,12.513995286137515,0.3479919024949158,447.3741903695769,68.37365545490063,343.4578239135584
Приморский край,2010,4,0.4117998773935483,0.3847473749325246,527.5962828816282,89.19110203667654,334.24867667261776
Приморский край,2010,5,9.69254211196943,0.388127568576447,563.687846193894,84.94613142998367,379.3525538488576
Приморский край,2010,6,18.66662240664334,0.32151554150573697,646.1350749223353,80.5458170424171,406.3984127959659
Приморский край,2010,7,19.016536467051083,0.3749007402286213,458.34371095018747,165.03448604584142,254.9785942310117
Приморский край,2010,8,20.211292033509665,0.37590419154277,480.0140929159079,137.88873763556927,314.46352080667987
Приморский край,2010,9,14.045360360454652,0.3330274437861961,465.3568082056775,72.24295255962518,403.7358025592728
Приморский край,2011,4,2.1514386283821523,0.37621660033329707,537.5867182753079,57.773407494791954,399.2134505452865
Приморский край,2011,5,8.195827091423439,0.3850467234418937,582.1694264927692,90.28030226798253,359.8498101573164
Приморский край,2011,6,14.723567978583674,0.368430776652258,541.5072442206749,114.24779772247678,302.88758431773294
